protocol,n,seed,originated,delivered,resolved,unresolved,unresolved_share,completion_rate,delivered_per_originated,stall_rate,delivered_per_slot_used,ceiling_utilisation,delivery_latency_mean,delivery_latency_p95,ack_latency_mean,first_hop_latency_mean,satellite,dropped_loop,dropped_ttl,blocked,stall_no_belief,belief_hops_mean,delivered_hops_mean,gossip_redundant_share,mpr_share
reactive-tower,2000,3,3959,1592,2890,1069,0.2700176812326345,0.5508650519031142,0.4021217479161404,0.8198033350305499,0.14057395143487858,0.14203126115195203,49.90075376884422,130,58.208842897460016,31.6811797752809,1252,45,1,134,51128,5.733421496064672,4.5458542713567835,,
reactive-tower,3000,3,5946,2522,4368,1578,0.26538849646821394,0.5773809523809523,0.424150689539186,0.8089059899725464,0.13989349900155315,0.1326921458035188,51.33187946074544,135,58.4421768707483,33.7027027027027,1798,44,4,61,75931,5.7209428107831135,4.544409199048374,,
reactive-tower,100,4,198,3,118,80,0.40404040404040403,0.025423728813559324,0.015151515151515152,0.999366687777074,1,0.006625441696113074,5.333333333333333,10,5.333333333333333,0,115,0,0,0,4734,1,0,,
reactive-tower,200,4,396,24,254,142,0.35858585858585856,0.09448818897637795,0.06060606060606061,0.9950851900393185,0.5333333333333333,0.01687289088863892,28.208333333333332,110,33.17391304347826,31.928571428571427,230,0,0,0,9111,1.5474452554744527,0.9583333333333334,,
reactive-tower,400,4,795,88,511,284,0.3572327044025157,0.17221135029354206,0.11069182389937107,0.9791068763632189,0.24175824175824176,0.030743432084963666,37.57954545454545,135,37.81818181818182,35.71910112359551,423,0,0,0,17036,3.1825503355704696,2.465909090909091,,
reactive-tower,600,4,1193,239,803,390,0.3269069572506287,0.29763387297633875,0.20033528918692373,0.9454757346208275,0.18244274809160305,0.055079277286135694,44.19665271966527,135,49.248803827751196,32.46923076923077,563,1,0,0,22705,4.167631970875393,3.5439330543933054,,
reactive-tower,800,4,1584,359,1070,514,0.3244949494949495,0.3355140186915888,0.22664141414141414,0.9249748073984982,0.15554592720970536,0.07474183877415057,49.701949860724234,125,55.683673469387756,35.30248306997743,707,4,0,4,28383,5.111968328088519,4.272980501392758,,
reactive-tower,1200,4,2377,1091,1773,604,0.2541018090029449,0.6153412295544275,0.4589819099705511,0.7959687257402683,0.1482538388367985,0.14046245751364714,49.778185151237395,130,59.35006435006435,33.26609442060086,650,32,0,47,28529,5.554937413073714,4.523373052245646,,
reactive-tower,1600,4,3174,1447,2386,788,0.24826717076244487,0.6064543168482817,0.45589161940768747,0.7927799306547012,0.1424212598425197,0.13640648567119157,50.65998617829993,135,58.624091381100726,32.40845824411135,909,28,2,67,38597,5.614730948989028,4.65860400829302,,
reactive-tower,2000,4,3967,1862,2983,984,0.24804638265691958,0.6242038216560509,0.46937232165364257,0.7842733497396749,0.1444979047027782,0.12814513020976712,50.35553168635875,130,58.792028985507244,30.65309584393554,1072,48,1,30,46569,5.602830098479778,4.5859291084855,,
reactive-tower,3000,4,5952,2585,4410,1542,0.2590725806451613,0.5861678004535147,0.43430779569892475,0.8148307170309244,0.1461938694717792,0.13542539815590948,49.57485493230174,135,58.56990394877268,31.834292638594366,1795,26,4,1,77527,5.632397463726722,4.533462282398452,,
reactive-tower,100,5,199,16,125,74,0.37185929648241206,0.128,0.08040201005025126,0.9948027403732578,0.7272727272727273,0.01,7.5625,15,9.375,9.5,109,0,0,0,4211,1.1376344086021506,0.375,,
reactive-tower,200,5,395,31,252,143,0.3620253164556962,0.12301587301587301,0.07848101265822785,0.993421798797777,0.5344827586206896,0.012109374999999999,13.193548387096774,45,15.433333333333334,15.066666666666666,221,0,0,0,8759,1.418854415274463,0.8709677419354839,,
reactive-tower,400,5,792,121,521,271,0.3421717171717172,0.23224568138195778,0.1527777777777778,0.9694391179290508,0.2372549019607843,0.040066225165562915,34.16528925619835,100,40.32142857142857,25.123893805309734,400,0,0,0,16162,3.4970193740685542,2.84297520661157,,
reactive-tower,600,5,1191,275,822,369,0.30982367758186397,0.33454987834549876,0.23089840470193115,0.9312534866755353,0.17166042446941324,0.05691225165562914,45,130,50.10548523206751,37.98187311178248,547,0,0,0,21675,4.4284617746392385,3.3527272727272726,,
reactive-tower,800,5,1588,490,1101,487,0.3066750629722922,0.44504995458673935,0.30856423173803527,0.8774449121069572,0.1414141414141414,0.07322175732217573,49.86938775510204,135,55.42028985507246,36.86687306501548,609,2,0,43,24712,5.127428697118557,3.9816326530612245,,
reactive-tower,1200,5,2381,917,1729,652,0.2738345233095338,0.5303643724696356,0.3851322973540529,0.8370169316272457,0.14544012688342586,0.09915657439446368,47.13086150490731,125,55.30939226519337,31.24097397145256,788,24,0,59,32199,5.394318692849648,4.2748091603053435,,
reactive-tower,1600,5,3184,1377,2360,824,0.25879396984924624,0.5834745762711865,0.4324748743718593,0.8063291139240506,0.14285714285714285,0.11145104895104896,50.74727668845316,135,58.355533790401566,33.00448933782267,944,39,0,5,39898,5.5833462512272,4.557734204793029,,
reactive-tower,2000,5,3972,1730,2918,1054,0.26535750251762336,0.592871830020562,0.43554884189325277,0.8057597438661832,0.1454881843410983,0.11141164348274087,50.297687861271676,135,59.33695652173913,32.10125448028674,1155,30,3,39,49070,5.554197926409425,4.469364161849711,,
reactive-tower,3000,5,5964,2565,4406,1558,0.26123407109322605,0.5821606899682251,0.4300804828973843,0.8199566160520607,0.15223455397946464,0.11773832256169213,48.71734892787524,130,57.13934426229508,30.970978697128743,1803,36,2,15,76341,5.466404737501423,4.304483430799221,,
reactive-tower,100,6,198,0,122,76,0.3838383838383838,0,0,1,0,0,0,0,0,0,122,0,0,0,4813,0,0,,
reactive-tower,200,6,397,6,247,150,0.3778337531486146,0.024291497975708502,0.015113350125944584,0.9991471215351813,0.75,0.009375,7.833333333333333,20,9.666666666666666,11.5,241,0,0,0,9372,1.1263736263736264,0.3333333333333333,,
reactive-tower,400,6,795,58,510,285,0.3584905660377358,0.11372549019607843,0.0729559748427673,0.9873920945024989,0.26126126126126126,0.021804511278195486,32,115,37.56363636363636,31.5531914893617,452,0,0,0,17376,3.1883674818241903,2.396551724137931,,
reactive-tower,600,6,1195,177,785,410,0.34309623430962344,0.22547770700636943,0.14811715481171547,0.9550444328280188,0.15831842576028624,0.04085118168389956,45.77401129943503,140,51.605095541401276,37.25,608,0,0,7,23731,4.477008928571428,3.7401129943502824,,
reactive-tower,800,6,1594,513,1127,467,0.2929736511919699,0.4551907719609583,0.321831869510665,0.8624163488522703,0.13415271966527198,0.09160714285714286,54.46783625730994,135,61.19315403422983,33.08613138686131,595,18,1,0,23878,5.62428399688848,4.549707602339181,,
reactive-tower,1200,6,2385,1140,1792,593,0.24863731656184487,0.6361607142857143,0.4779874213836478,0.7651287857345033,0.1373825018076645,0.1556186523970733,54.87280701754386,130,64.92170818505338,33.61778367617784,615,37,0,7,26873,5.798195036349963,4.685964912280702,,
reactive-tower,1600,6,3176,1579,2452,724,0.22795969773299748,0.6439641109298532,0.4971662468513854,0.7569537280607185,0.14008161816891412,0.17813628158844763,52.123495883470554,135,59.86685032139577,31.14591439688716,818,53,2,61,34908,5.9358331484357665,4.734008866371121,,
reactive-tower,2000,6,3975,1973,3037,938,0.2359748427672956,0.6496542640763912,0.4963522012578616,0.7715497419651525,0.14709610079773355,0.15942146089204914,50.5636087176888,130,60.46702047005307,30.105219893136045,1008,53,3,30,45096,5.716893310212649,4.680182463253928,,
reactive-tower,3000,6,5963,2651,4452,1511,0.25339594164011403,0.5954627133872417,0.44457487841690424,0.805260022129543,0.14483173076923078,0.16450307783955523,50.69407770652584,130,59.51456310679612,31.498222748815166,1742,56,3,7,75379,5.790295276683133,4.650697849867974,,
reactive-tower,100,7,197,0,129,68,0.34517766497461927,0,0,1,0,0,0,0,0,0,129,0,0,0,4761,0,0,,
reactive-tower,200,7,396,2,256,140,0.35353535353535354,0.0078125,0.005050505050505051,0.9997892518440463,1,0.009025270758122744,5,10,5,0,254,0,0,0,9488,1,0,,
reactive-tower,400,7,796,39,526,270,0.3391959798994975,0.0741444866920152,0.048994974874371856,0.9912200377053595,0.2392638036809816,0.0609375,40.333333333333336,110,48.611111111111114,27.63157894736842,487,0,0,0,18396,3.593094944512947,3,,
reactive-tower,600,7,1193,166,815,378,0.316848281642917,0.20368098159509201,0.13914501257334452,0.9657178074804514,0.18651685393258427,0.10375,44.86746987951807,120,53.1578947368421,34.2,648,1,0,0,25050,4.476525821596244,3.7228915662650603,,
reactive-tower,800,7,1586,357,1103,483,0.30453972257250944,0.3236627379873073,0.22509457755359394,0.9279880509740362,0.15754633715798763,0.09029745042492918,54.470588235294116,140,59.51890034364261,35.102222222222224,743,3,0,56,29122,4.973980382034073,4.0476190476190474,,
reactive-tower,1200,7,2385,834,1730,655,0.2746331236897275,0.4820809248554913,0.34968553459119495,0.8511029856890331,0.1356318100504147,0.11791652527994571,48.99040767386091,135,57.29220779220779,33.195885509838995,868,28,0,15,35043,5.735771690995572,4.5503597122302155,,
reactive-tower,1600,7,3178,1331,2356,822,0.25865324103209564,0.5649405772495756,0.4188168659534298,0.7973081236981253,0.13152173913043477,0.15089334300743698,50.063861758076634,130,60.483193277310924,32.830065359477125,978,42,5,67,39561,5.8509315193664655,4.707738542449286,,
reactive-tower,2000,7,3969,1857,2997,972,0.24489795918367346,0.6196196196196196,0.46787603930461075,0.7795628962295629,0.1405434042231136,0.15819873236556944,51.64728056004308,130,61.29512006196747,30.633629817873782,1096,44,0,45,46500,5.815218223583461,4.760366182014001,,
reactive-tower,3000,7,5965,2612,4475,1490,0.24979044425817268,0.5836871508379888,0.43788767812238055,0.8149023996283902,0.148976216277876,0.14406106600776564,49.1156202143951,130,58.03092783505155,31.664953129724825,1801,55,7,31,76871,5.651445581813331,4.459418070444104,,
reactive-tower,100,8,200,11,127,73,0.365,0.08661417322834646,0.055,0.996221382529451,0.6470588235294118,0.015260821309655937,17.454545454545453,95,20.272727272727273,9.666666666666666,116,0,0,0,4482,1.2663934426229508,0.5454545454545454,,
reactive-tower,200,8,400,20,249,151,0.3775,0.08032128514056225,0.05,0.9957226474561008,0.5263157894736842,0.017593244194229415,16.3,30,20.25,27.214285714285715,229,0,0,0,8846,1.463302752293578,0.85,,
reactive-tower,400,8,795,120,518,277,0.3484276729559748,0.23166023166023167,0.1509433962264151,0.9690571532580997,0.23529411764705882,0.049554013875123884,38.358333333333334,110,46.14150943396226,28.310344827586206,398,0,0,0,15962,3.4555347091932456,2.9,,
reactive-tower,600,8,1194,258,800,394,0.32998324958123953,0.3225,0.21608040201005024,0.9405056803621765,0.18521177315147164,0.08943427620632279,47.383720930232556,125,54.29680365296804,29.348754448398576,539,3,0,0,21974,4.45221787345075,3.9147286821705425,,
reactive-tower,800,8,1588,567,1136,452,0.28463476070528965,0.49911971830985913,0.3570528967254408,0.8718327001807251,0.16316546762589929,0.14737991266375544,50.1305114638448,130,59.01336302895323,31.558692421991086,564,5,0,12,23583,5.20052733832917,4.313932980599647,,
reactive-tower,1200,8,2382,916,1695,687,0.2884130982367758,0.5404129793510325,0.38455079764903444,0.8194841661900057,0.1319314417398819,0.2139387144992526,53.02401746724891,135,63.6,35.32921174652241,757,22,0,41,31309,5.94876963450348,4.71943231441048,,
reactive-tower,1600,8,3176,1484,2403,773,0.24338790931989923,0.6175613816063255,0.4672544080604534,0.7897028956680137,0.14774990043807248,0.1861888989260263,47.34636118598383,125,60.56261682242991,29.694960212201593,877,42,0,36,37532,5.789662632842776,4.613207547169812,,
reactive-tower,2000,8,3966,1853,3013,953,0.24029248613212303,0.6150016594756057,0.4672213817448311,0.793359149707506,0.14776714513556619,0.1894528054964829,49.31948192120885,130,61.018982536066815,30.605386917486104,1111,47,2,9,47918,5.8071406359325195,4.704263356718834,,
reactive-tower,3000,8,5947,2595,4394,1553,0.261140070623844,0.5905780609922622,0.43635446443585,0.811890548320622,0.14653565983398273,0.15790818810242432,49.44431599229287,130,59.13454351308062,30.82112332112332,1745,48,6,20,76091,5.719430832749975,4.568400770712909,,
reactive-tower,100,9,198,6,129,69,0.3484848484848485,0.046511627906976744,0.030303030303030304,0.998280309544282,0.75,0.009375,8.5,20,10.166666666666666,10.5,123,0,0,0,4644,1.1284916201117319,0.3333333333333333,,
reactive-tower,200,9,398,23,259,139,0.3492462311557789,0.0888030888030888,0.05778894472361809,0.9953621908127208,0.5476190476190477,0.021170839469808543,14.130434782608695,30,18.08695652173913,14.875,236,0,0,0,9014,1.4887983706720977,0.8260869565217391,,
reactive-tower,400,9,792,198,561,231,0.2916666666666667,0.35294117647058826,0.25,0.9480023695122753,0.25063291139240507,0.050192658689920906,39.04545454545455,120,46.34594594594594,29.491891891891893,363,0,0,0,14403,3.414674167838725,2.8838383838383836,,
reactive-tower,600,9,1185,372,845,340,0.2869198312236287,0.44023668639053254,0.3139240506329114,0.9054437198752481,0.18590704647676162,0.0651169304019045,46.505376344086024,130,51.9153605015674,32.22604422604422,470,3,0,0,19135,4.348956067855589,3.588709677419355,,
reactive-tower,800,9,1579,608,1176,403,0.2552248258391387,0.5170068027210885,0.3850538315389487,0.8633676618210209,0.1654421768707483,0.0961416824794434,47.536184210526315,130,54.17171717171717,31.225714285714286,565,3,0,0,23145,5.023539063486053,4.162828947368421,,
reactive-tower,1200,9,2375,1003,1771,604,0.2543157894736842,0.5663466967814794,0.4223157894736842,0.8235941512499345,0.14898989898989898,0.12229321108076474,47.49152542372882,130,57.33507853403141,32.46938775510204,734,33,1,10,31308,5.385280289330923,4.421734795613161,,
reactive-tower,1600,9,3173,1414,2361,812,0.25590923416325245,0.5988987717069039,0.44563504569807755,0.7949171855288324,0.14029169560472268,0.14060138413809561,49.619519094766616,130,58.766098484848484,31.2396288209607,907,38,2,13,38841,5.757289964849745,4.699434229137199,,
reactive-tower,2000,9,3961,1879,2992,969,0.2446351931330472,0.6280080213903744,0.47437515778843725,0.7889725235117601,0.14926914521766763,0.12899549648506148,48.380521554018095,130,57.82008368200837,30.04611443210931,1067,44,2,32,46831,5.59538528024652,4.465141032464077,,
reactive-tower,3000,9,5951,2634,4450,1501,0.25222651655184003,0.5919101123595506,0.4426146866072929,0.8137162552717775,0.15135321496293744,0.12098996802998567,48.54707668944571,130,58.49469964664311,30.964816499848347,1781,33,2,34,75746,5.444089721796094,4.359149582384206,,
reactive-tower,100,10,200,0,130,70,0.35,0,0,1,0,0,0,0,0,0,130,0,0,0,4861,0,0,,
reactive-tower,200,10,400,8,256,144,0.36,0.03125,0.02,0.9987345776652958,0.6666666666666666,0.012499999999999999,9.125,15,11.875,9.25,248,0,0,0,9471,1.2341463414634146,0.5,,
reactive-tower,400,10,798,49,515,283,0.35463659147869675,0.09514563106796116,0.06140350877192982,0.9906118661645107,0.28488372093023256,0.051041666666666666,31.6734693877551,95,39.255319148936174,25.770833333333332,466,0,0,0,18140,2.7320872274143304,2.326530612244898,,
reactive-tower,600,10,1194,209,804,390,0.32663316582914576,0.2599502487562189,0.17504187604690116,0.9519802996100964,0.17863247863247864,0.07697407189157336,40.09090909090909,120,42.58045977011494,32.384905660377356,595,0,0,2,23142,4.270803949224259,3.2200956937799043,,
reactive-tower,800,10,1588,476,1129,459,0.2890428211586902,0.4216120460584588,0.29974811083123426,0.9062531433361274,0.17024320457796852,0.14092846991946945,51.46218487394958,140,55.77906976744186,36.577132486388386,652,1,0,3,26960,4.96140350877193,4.2478991596638656,,
reactive-tower,1200,10,2388,1016,1793,595,0.24916247906197656,0.5666480758505298,0.42546063651591287,0.8199827516233766,0.14315908130195856,0.1763888888888889,54.28346456692913,140,61.93519882179676,36.32944832944833,744,33,0,0,32193,5.711849325226161,4.825787401574803,,
reactive-tower,1600,10,3180,1414,2390,790,0.24842767295597484,0.5916317991631799,0.4446540880503145,0.8081239765147581,0.14716902581182348,0.17296212936686567,50.662659123055164,130,60.42523860021209,32.71747414262384,941,35,0,33,40249,5.678809802822642,4.5226308345120225,,
reactive-tower,2000,10,3979,1848,3007,972,0.2442824830359387,0.6145660126371799,0.4644383010806735,0.7978332900207901,0.148469510725476,0.17321535692861426,49.38636363636363,130,59.44634146341463,32.32950680272109,1121,36,2,27,48872,5.771442400774443,4.518939393939394,,
reactive-tower,3000,10,5950,2486,4420,1530,0.2571428571428571,0.5624434389140271,0.41781512605042015,0.821585542858311,0.1424233743912919,0.18421364633351117,51.85036202735318,135,62.35191846522782,33.1704756022236,1880,45,9,45,80026,5.83593392862585,4.64320193081255,,
reactive-tower,100,11,196,7,122,74,0.37755102040816324,0.05737704918032787,0.03571428571428571,0.997272107297113,0.5833333333333334,0.010937500000000001,11.142857142857142,25,14.428571428571429,14,115,0,0,0,4387,1.360730593607306,0.7142857142857143,,
reactive-tower,200,11,396,11,247,149,0.37626262626262624,0.044534412955465584,0.027777777777777776,0.9973480662983425,0.4583333333333333,0.013297872340425532,12.272727272727273,25,16.363636363636363,12.875,236,0,0,0,9015,1.5276967930029155,0.9090909090909091,,
reactive-tower,400,11,794,25,498,296,0.37279596977329976,0.050200803212851405,0.031486146095717885,0.9968908525609557,0.43859649122807015,0.021287465940054498,15.72,45,22.52,13.555555555555555,473,0,0,0,18276,1.8774834437086092,1.4,,
